Employee_ID,First_Name,Last_Name,Full_Name,Email,Phone,Gender,Age,Department,Job_Title,Location,Joining_Date,Years_Experience,Annual_Salary_INR,Performance_Rating,Is_Active
1038,Aakash,Patel,Aakash Patel,aakash.patel@company.in,Unknown,Unknown,46,IT,data analyst,Chennai,2019-10-29,21,678444,Average,True
1512,Ananya,Rao,Ananya Rao,ananya.rao@gmail.com,+91-8163575681,Unknown,51,Finance,Sql Developer,Delhi,2020-07-18,19,973629,Excellent,True
1206,Aakash,Reddy,Aakash Reddy,aakash.reddy@outlook.com,+91-7456752978,Female,51,Finance,Data Engineer,Bengaluru,2019-11-01,29,72981,High Performer,False
1034,Kiran,Mehta,Kiran Mehta,kiran.mehta@gmail.com,+91-6566590088,Female,55,Operations,SENIOR ANALYST,Not specified,2019-02-19,2,942768,Average,True
1432,Divya,Mishra,Divya Mishra,divya.mishra@gmail.com,918278152876,Female,47,Sales,BI Developer,Not specified,2019-03-20,5,1193630,High Performer,True
1432,Aakash,Singh,Aakash Singh,aakash.singh@yahoo.com,+91-6549203872,Male,22,Finance,BI Developer,Pune,2020-01-20,9,1230943,Average,True
1535,Pooja,Mishra,Pooja Mishra,pooja.mishra@outlook.com,+91-9585456048,Female,45,Sales,Data Analyst,Bengaluru,2022-08-02,22,388825,Not Rated,True
1523,Swati,Gupta,Swati Gupta,swati.gupta@outlook.com,+91-7548731742,Female,40,Marketing,HR Executive,hyderabad,2020-01-09,18,1039370,Average,True
1386,Divya,Sharma,Divya Sharma,divya.sharma@hotmail.com,+91-7215155799,Male,28,IT,Finance Analyst,Mumbai,2019-05-03,5,1212136,Not Rated,False
1444,Swati,Pillai,Swati Pillai,swati.pillai@gmail.com,+91-7130505773,Female,43,Finance,Data Engineer,Bombay,2020-07-05,23,420288,Good,False
1703,Aakash,Iyer,Aakash Iyer,aakash.iyer@outlook.com,+91-9270892127,Unknown,42,Finance,Manager,Bangalore,2018-04-04,29,50,Good,False
1246,Aakash,Nair,Aakash Nair,aakash.nair@gmail.com,+91-8220380779,Female,38,Human Resources,data analyst,Mumbai,2023-05-20,14,1724827,Not Rated,True
1617,Aakash,Mishra,Aakash Mishra,aakash.mishra@hotmail.com,+91-9833996253,Unknown,41,Sales,Data Engineer,bangalore,2023-05-06,10,365306,Excellent,True
1146,Ravi,Gupta,Ravi Gupta,ravi.gupta@hotmail.com,+91-9164829267,Female,55,Sales,Finance Analyst,hyderabad,2021-11-28,12,1574172,Excellent,True
1697,Priya,Rao,Priya Rao,priya.rao@gmail.com,+91-9279960906,Female,25,Operations,Not specified,Hyderabad,2019-04-08,24,1218915,Good,False
1503,Ananya,Mishra,Ananya Mishra,ananya.mishra@gmail.com,+91-8386604692,Male,47,Operations,HR Executive,Mumbai,2018-03-14,17,1027322,Excellent,False
1297,Neha,Gupta,Neha Gupta,neha.gupta@hotmail.com,+91-8823595144,Unknown,30,Finance,Data Analyst,Delhi,2000-01-01,14,9999999,Excellent,True
1474,Ananya,Kumar,Ananya Kumar,ananya.kumar@yahoo.com,+91-7889740931,Male,53,Human Resources,SENIOR ANALYST,Hyderabad,2020-02-24,22,1489598,High Performer,True
1327,Ananya,Gupta,Ananya Gupta,ananya.gupta@outlook.com,Unknown,Unknown,38,Sales,Data Engineer,MUMBAI,2000-01-01,10,1027322,Not Rated,False
1424,Priya,Iyer,Priya Iyer,priya.iyer@company.in,Unknown,Unknown,47,Marketing,Data Engineer,Mumbai,2021-02-23,16,1243556,Excellent,True
1634,Ananya,Nair,Ananya Nair,ananya.nair@company.in,Unknown,Female,24,IT,Senior Analyst,Bengaluru,2021-05-24,6,1080168,Not Rated,True
1150,Arjun,Mishra,Arjun Mishra,arjun.mishra@yahoo.com,+91-8006320271,Female,58,Human Resources,SQL Developer,hyderabad,2000-01-01,3,461240,Not Rated,True
1408,Pooja,Pillai,Pooja Pillai,pooja.pillai@gmail.com,+91-9844748262,Female,43,Sales,data analyst,Bangalore,2018-01-14,20,1410357,Good,True
1621,Rahul,Reddy,Rahul Reddy,rahul.reddy@yahoo.com,+91-6175199056,Male,36,Finance,BI Developer,Bangalore,2020-01-10,2,959314,Not Rated,True
1024,Sneha,Reddy,Sneha Reddy,Not specified,+91-9045256972,Female,52,Finance,BI Developer,Not specified,2019-04-27,22,823473,High Performer,True
1141,Aakash,Mishra,Aakash Mishra,Not specified,+91-7966062974,Unknown,44,Operations,BI Developer,Mumbai,2020-04-03,25,354344,Not Rated,False
1065,Vikram,Reddy,Vikram Reddy,vikram.reddy@yahoo.com,+91-9632848054,Female,32,Operations,Finance Analyst,Chennai,2022-12-29,9,1346571,Good,False
1789,Meera,Gupta,Meera Gupta,meera.gupta@gmail.com,+91-6635885849,Unknown,57,Human Resources,SQL Developer,Bangalore,2023-03-31,27,1477913,Not Rated,False
1490,Priya,Verma,Priya Verma,priya.verma@outlook.com,09728775107,Female,28,Finance,Senior Analyst,Mumbai,2021-02-15,16,64116,Good,True
1008,Ravi,Verma,Ravi Verma,ravi.verma@hotmail.com,+91-9532918799,Unknown,38,Human Resources,Not specified,hyderabad,2020-05-02,19,749986,High Performer,True
1638,Priya,Rao,Priya Rao,priya.rao@outlook.com,+91-9826362839,Unknown,57,Marketing,data analyst,Bangalore,2023-05-11,4,898898,Good,True
1092,Sneha,Nair,Sneha Nair,sneha.nair@yahoo.com,+91-6912234539,Female,33,IT,data analyst,hyderabad,2022-11-05,15,1330121,Poor,True
1185,ARJUN,JOSHI,ARJUN JOSHI,arjun.joshi@yahoo.com,+91-6017719851,Female,43,Operations,Manager,Chennai,2000-01-01,20,584643,Good,False
1117,Arjun,Sharma,Arjun Sharma,arjun.sharma@company.in,+91-8451514991,Female,36,Finance,HR Executive,Bombay,2000-01-01,25,1248002,Good,False
1655,KIRAN,PATEL,KIRAN PATEL,kiran.patel@company.in,+91-9953144588,Male,41,Marketing,Not specified,Mumbai,2019-07-27,19,1796045,Excellent,False
1100,Pooja,Singh,Pooja Singh,pooja.singh@hotmail.com,918139369476,Unknown,43,Human Resources,HR Executive,Pune,2022-11-02,9,484110,Not Rated,False
1561,Swati,Verma,Swati Verma,swati.verma@gmail.com,+91-8923324008,Male,40,Human Resources,HR Executive,Bombay,2000-01-01,0,970224,Average,True
1145,Unknown,Unknown,Unknown,employee375@outlook.com,09990662154,Female,29,IT,SENIOR ANALYST,MUMBAI,2021-12-17,14,1788014,Excellent,False
1729,Kiran,Iyer,Kiran Iyer,kiran.iyer@company.in,Unknown,Unknown,26,IT,Manager,Bombay,2020-11-10,3,9999999,Average,False
1462,Arjun,Iyer,Arjun Iyer,arjun.iyer@company.in,+91-8832699830,Female,34,Finance,Data Engineer,MUMBAI,2022-02-26,6,630312,Good,True
1302,Pooja,Mehta,Pooja Mehta,invalid-email,+91-8698771618,Male,46,Finance,Senior Analyst,Bengaluru,2021-01-13,13,1768466,Good,True
1371,Kiran,Mishra,Kiran Mishra,kiran.mishra@gmail.com,+91-8552087856,Female,48,IT,BI Developer,MUMBAI,2022-02-09,10,1058104,Average,False
1440,Ananya,Singh,Ananya Singh,ananya.singh@company.in,+91-7414877840,Unknown,40,IT,SQL Developer,chennai,2023-05-30,25,554515,Good,False
1679,Divya,Sharma,Divya Sharma,divya.sharma@company.in,+91-8818240521,Female,34,Finance,SENIOR ANALYST,chennai,2022-06-20,0,591245,Not Rated,False
1766,Ravi,Joshi,Ravi Joshi,ravi.joshi@company.in,+91-7946058269,Male,58,Marketing,Finance Analyst,Delhi,2022-06-02,22,1336039,Average,False
1792,Vikram,Reddy,Vikram Reddy,vikram.reddy@yahoo.com,+91-9141962771,Male,51,Sales,Sql Developer,bangalore,2018-12-31,25,1027322,Not Rated,False
1785,Unknown,Unknown,Unknown,Not specified,+91-9895012923,Unknown,33,Operations,Senior Analyst,Mumbai,2019-09-16,5,1073662,High Performer,True
1292,Swati,Sharma,Swati Sharma,swati.sharma@yahoo.com,+91-8444516870,Unknown,53,Human Resources,Manager,chennai,2023-05-06,10,1456887,Excellent,True
1427,vikram,verma,vikram verma,vikram.verma@company.in,929-5747180,Female,33,Human Resources,Data Analyst,MUMBAI,2022-07-22,3,480806,Excellent,False
1275,Sneha,Kumar,Sneha Kumar,Not specified,+91-9194596665,Female,25,IT,HR Executive,Bengaluru,2019-11-12,10,50,Average,False
1381,Pooja,Verma,Pooja Verma,pooja.verma@outlook.com,06397503555,Male,40,IT,HR Executive,chennai,2018-10-06,18,1303833,Excellent,True
1659,Aakash,Singh,Aakash Singh,aakash.singh@company.in,+91-9310893591,Unknown,32,Marketing,HR Executive,Chennai,2022-12-13,0,1158644,Average,True
1408,Neha,Mehta,Neha Mehta,neha.mehta@company.in,+91-6383060868,Female,32,Sales,SQL Developer,bangalore,2018-03-29,6,454666,Average,False
1099,Pooja,Joshi,Pooja Joshi,pooja.joshi@outlook.com,Unknown,Male,27,Human Resources,HR Executive,hyderabad,2022-06-30,10,964855,Not Rated,True
1370,Ravi,Pillai,Ravi Pillai,ravi.pillai@outlook.com,+91-9347894979,Female,49,Marketing,Finance Analyst,Mumbai,2020-02-02,15,1243664,Average,True
1062,Rahul,Kumar,Rahul Kumar,rahul.kumar@yahoo.com,+91-8779565402,Unknown,47,Operations,Data Analyst,chennai,2021-04-15,25,1384982,Excellent,False
1744,Ananya,Singh,Ananya Singh,ananya.singh@gmail.com,+91-8809184791,Male,52,Finance,Manager,Not specified,2018-05-29,14,1456167,Average,False
1129,Priya,Mehta,Priya Mehta,priya.mehta@company.in,+91-7282248157,Female,24,Sales,Manager,bangalore,2018-09-26,4,681604,Good,True
1715,Priya,Mishra,Priya Mishra,priya.mishra@yahoo.com,+91-7856965264,Female,45,IT,Senior Analyst,Pune,2022-06-25,28,570601,Average,True
1483,Divya,Rao,Divya Rao,divya.rao@gmail.com,+91-9958670544,Female,42,Finance,Data Engineer,Delhi,2022-11-14,28,416209,Excellent,False
1233,Divya,Verma,Divya Verma,divya.verma@hotmail.com,+91-8941889126,Unknown,55,IT,BI Developer,Pune,2018-05-22,25,1386538,Excellent,True
1695,Kiran,Kumar,Kiran Kumar,kiran.kumar@yahoo.com,+91-7542083341,Female,22,IT,Finance Analyst,chennai,2018-01-12,29,645310,Not Rated,True
1509,Vikram,Rao,Vikram Rao,vikram.rao@gmail.com,+91-9573639898,Female,37,Finance,Finance Analyst,Chennai,2000-01-01,26,1787577,Good,True
1725,pooja,singh,pooja singh,pooja.singh@gmail.com,+91-6858440538,Unknown,44,Marketing,HR Executive,Bombay,2018-03-11,18,1388207,Good,True
1746,Neha,Kumar,Neha Kumar,neha.kumar@gmail.com,+91-9802820039,Male,28,Finance,SENIOR ANALYST,Not specified,2021-07-21,10,465381,Good,True
1382,Aakash,Patel,Aakash Patel,aakash.patel@outlook.com,+91-7153110240,Female,41,IT,BI Developer,Not specified,2021-02-11,0,1631811,Good,False
1218,Divya,Patel,Divya Patel,divya.patel@hotmail.com,+91-7817074316,Male,24,Human Resources,HR Executive,Hyderabad,2021-10-28,21,875565,Average,True
1177,Neha,Mehta,Neha Mehta,Not specified,XXXXXXXXXX,Unknown,40,Marketing,HR Executive,Chennai,2019-08-05,29,935069,Good,True
1795,AAKASH,GUPTA,AAKASH GUPTA,Not specified,+91-6399206328,Unknown,55,Operations,BI Developer,hyderabad,2019-08-06,11,495933,Excellent,False
1625,Vikram,Pillai,Vikram Pillai,vikram.pillai@hotmail.com,Unknown,Female,43,Sales,Data Engineer,Pune,2000-01-01,3,653655,Good,False
1512,Meera,Singh,Meera Singh,meera.singh@yahoo.com,+91-8905287810,Male,30,Human Resources,BI Developer,hyderabad,2000-01-01,0,1517703,High Performer,True
1189,Ananya,Iyer,Ananya Iyer,ananya.iyer@company.in,+91-8947363470,Female,53,Finance,SENIOR ANALYST,Not specified,2023-05-27,12,1681462,Average,False
1298,Unknown,Unknown,Unknown,employee410@yahoo.com,+91-9997186975,Male,34,Marketing,SQL Developer,MUMBAI,2000-01-01,26,1569068,Good,False
1184,Suresh,Patel,Suresh Patel,suresh.patel@yahoo.com,+91-8703937817,Male,47,IT,Manager,bangalore,2000-01-01,19,1481992,Average,False
1537,Priya,Iyer,Priya Iyer,priya.iyer@outlook.com,+91-6360648843,Male,40,Finance,SQL Developer,Bangalore,2022-01-13,19,1027322,Excellent,False
1462,Sneha,Joshi,Sneha Joshi,sneha.joshi@hotmail.com,+91-7878427679,Female,30,Finance,SENIOR ANALYST,chennai,2021-08-10,25,470336,Good,True
1355,Vikram,Patel,Vikram Patel,vikram.patel@gmail.com,676-3143956,Male,23,Operations,Manager,Bangalore,2018-11-03,22,1027322,Poor,False
1208,Kiran,Sharma,Kiran Sharma,Not specified,+91-8246663276,Female,32,Finance,SENIOR ANALYST,Not specified,2018-09-23,22,1509576,Excellent,False
1114,Meera,Sharma,Meera Sharma,Not specified,+91-8441842200,Male,24,Finance,HR Executive,Bombay,2022-09-29,14,742097,Excellent,False
1613,Sneha,Nair,Sneha Nair,sneha.nair@gmail.com,Unknown,Male,38,Operations,Senior Analyst,Mumbai,2023-02-26,15,1173645,High Performer,False
1669,Arjun,Joshi,Arjun Joshi,arjun.joshi@company.in,+91-8205098571,Male,25,Human Resources,Senior Analyst,Hyderabad,2019-08-13,11,363514,Excellent,False
1368,Arjun,Sharma,Arjun Sharma,Not specified,837-5251016,Female,25,Human Resources,Senior Analyst,Chennai,2023-04-29,30,1615258,Average,True
1401,Priya,Sharma,Priya Sharma,priya.sharma@gmail.com,+91-6351197575,Female,23,Human Resources,Senior Analyst,Bombay,2020-12-12,16,1646177,Excellent,False
1640,Arjun,Patel,Arjun Patel,arjun.patel@yahoo.com,+91-6069873508,Unknown,40,Sales,Not specified,Bombay,2022-07-08,3,1312808,Excellent,True
1252,Sneha,Rao,Sneha Rao,Not specified,917988049941,Female,50,Human Resources,Data Analyst,MUMBAI,2021-12-20,1,1736529,Poor,True
1365,ANANYA,REDDY,ANANYA REDDY,ananya.reddy@company.in,XXXXXXXXXX,Unknown,57,Marketing,SQL Developer,Bangalore,2022-02-18,29,1251150,Not Rated,False
1331,Arjun,Nair,Arjun Nair,arjun.nair@yahoo.com,+91-7138485826,Unknown,31,IT,data analyst,MUMBAI,2019-01-25,2,-5000,Average,True
1244,Rahul,Mishra,Rahul Mishra,rahul.mishra@outlook.com,+91-9943260674,Female,22,IT,HR Executive,bangalore,2018-09-16,28,1171621,Not Rated,True
1750,Unknown,Unknown,Unknown,employee426@gmail.com,+91-6803982387,Female,28,Human Resources,Finance Analyst,hyderabad,2021-05-27,6,727867,Poor,False
1223,Arjun,Nair,Arjun Nair,invalid-email,+91-6335954600,Male,39,Human Resources,Senior Analyst,Bengaluru,2022-12-05,15,601295,Not Rated,True
1553,Arjun,Joshi,Arjun Joshi,Not specified,+91-8594387328,Female,30,Human Resources,Not specified,chennai,2021-07-07,16,969655,Good,False
1442,Pooja,Rao,Pooja Rao,pooja.rao@hotmail.com,+91-8892268633,Unknown,28,Marketing,Sql Developer,Bombay,2021-02-07,10,1024294,High Performer,False
1536,Meera,Reddy,Meera Reddy,meera.reddy@yahoo.com,916076945301,Female,29,IT,SQL Developer,Bombay,2018-05-01,27,574236,Average,True
1584,Divya,Kumar,Divya Kumar,Not specified,+91-8049214240,Male,28,Operations,Data Analyst,Mumbai,2022-02-21,3,1379991,Poor,True
1369,Ananya,Mishra,Ananya Mishra,ananya.mishra@yahoo.com,+91-7739855136,Male,34,Sales,Data Analyst,Hyderabad,2022-12-19,1,969234,Not Rated,True
1514,Rahul,Sharma,Rahul Sharma,rahul.sharma@outlook.com,+91-9196515792,Unknown,55,Finance,Finance Analyst,MUMBAI,2020-11-30,22,556947,High Performer,True
1044,Swati,Mishra,Swati Mishra,swati.mishra@company.in,+91-8090457198,Female,44,Marketing,SQL Developer,Mumbai,2020-04-30,3,819923,Excellent,True
1098,Vikram,Joshi,Vikram Joshi,vikram.joshi@gmail.com,+91-9492377404,Male,40,Operations,Data Analyst,MUMBAI,2020-09-29,14,406126,Average,True
1265,Rahul,Kumar,Rahul Kumar,rahul.kumar@company.in,+91-7549318330,Female,57,Finance,SQL Developer,Chennai,2000-01-01,21,1105620,Excellent,False
1654,Suresh,Nair,Suresh Nair,suresh.nair@outlook.com,+91-8964787371,Male,35,Finance,Data Engineer,Not specified,2019-12-08,27,1176892,Average,False
1585,Kiran,Mehta,Kiran Mehta,kiran.mehta@hotmail.com,+91-9455905653,Male,52,Operations,Manager,Mumbai,2020-12-26,14,634914,Good,False
1752,Aakash,Singh,Aakash Singh,aakash.singh@outlook.com,+91-6537255294,Unknown,22,Sales,Sql Developer,Chennai,2000-01-01,3,1511497,Good,True
1767,Unknown,Unknown,Unknown,employee440@yahoo.com,916480660531,Male,40,Finance,Sql Developer,Hyderabad,2020-07-04,21,698110,Average,True
1588,Sneha,Mehta,Sneha Mehta,sneha.mehta@hotmail.com,+91-8785815533,Female,29,Human Resources,Not specified,MUMBAI,2000-01-01,0,1344938,Poor,True
1144,Swati,Gupta,Swati Gupta,swati.gupta@outlook.com,+91-7038438114,Male,53,Sales,Manager,chennai,2018-12-29,9,1278982,High Performer,True
1504,Swati,Nair,Swati Nair,swati.nair@hotmail.com,+91-8688903570,Male,27,IT,Sql Developer,MUMBAI,2023-01-17,6,947056,Average,True
1133,Aakash,Kumar,Aakash Kumar,aakash.kumar@company.in,+91-8313194377,Female,26,Finance,SENIOR ANALYST,Bangalore,2000-01-01,6,488846,Good,True
1441,Rahul,Verma,Rahul Verma,Not specified,+91-7292432406,Unknown,28,Finance,Senior Analyst,Chennai,2019-10-20,17,1359993,Not Rated,True
1714,Swati,Gupta,Swati Gupta,swati.gupta@company.in,+91-6636366607,Female,36,IT,Data Analyst,MUMBAI,2022-03-10,14,804844,Average,False
1109,Ananya,Rao,Ananya Rao,ananya.rao@hotmail.com,+91-6093702563,Male,40,IT,SQL Developer,MUMBAI,2021-02-25,8,1040074,Good,False
1656,Ananya,Reddy,Ananya Reddy,ananya.reddy@company.in,XXXXXXXXXX,Male,25,IT,Data Engineer,Bangalore,2020-09-17,8,1027322,Not Rated,False
1094,Unknown,Unknown,Unknown,employee449@gmail.com,+91-9692797617,Unknown,33,Sales,Manager,Delhi,2020-02-16,30,1553087,Poor,True
1800,Aakash,Patel,Aakash Patel,aakash.patel@yahoo.com,+91-7042086420,Unknown,40,Operations,Senior Analyst,MUMBAI,2022-11-02,16,1672082,Average,False
1652,Divya,Verma,Divya Verma,divya.verma@company.in,+91-8445685199,Male,42,Operations,Data Analyst,MUMBAI,2019-10-29,17,899257,High Performer,False
1540,Ravi,Gupta,Ravi Gupta,ravi.gupta@outlook.com,+91-7682482133,Male,29,Human Resources,SENIOR ANALYST,Bangalore,2021-06-20,10,525437,Good,False
1015,Ananya,Verma,Ananya Verma,ananya.verma@gmail.com,Unknown,Unknown,24,Finance,Senior Analyst,Pune,2000-01-01,30,854639,Not Rated,True
1173,Divya,Gupta,Divya Gupta,divya.guptagmail.com,Unknown,Male,40,Finance,Data Analyst,Pune,2020-02-23,9,1145685,Average,True
1741,Divya,Rao,Divya Rao,divya.rao@company.in,+91-8380719795,Female,32,Sales,SENIOR ANALYST,Delhi,2022-03-02,5,1140080,Average,False
1343,Ananya,Sharma,Ananya Sharma,ananya.sharma@gmail.com,+91-6158987731,Male,50,Human Resources,Data Analyst,MUMBAI,2020-03-14,5,0,Good,True
1778,vikram,rao,vikram rao,vikram.rao@hotmail.com,+91-8087787720,Female,39,Sales,BI Developer,Mumbai,2021-01-30,1,905241,Poor,True
1073,Swati,Mehta,Swati Mehta,swati.mehta@hotmail.com,+91-9112194214,Female,27,Human Resources,SQL Developer,Mumbai,2000-01-01,15,50,Average,False
1238,Pooja,Joshi,Pooja Joshi,pooja.joshi@hotmail.com,+91-8914856499,Female,43,Human Resources,HR Executive,Hyderabad,2023-05-21,1,886616,Average,True
1170,Sneha,Reddy,Sneha Reddy,sneha.reddy@gmail.com,+91-9726460499,Unknown,47,Sales,Finance Analyst,hyderabad,2000-01-01,1,1607032,Average,False
1644,Sneha,Joshi,Sneha Joshi,sneha.joshi@outlook.com,+91-9067853612,Male,51,IT,Senior Analyst,bangalore,2018-12-26,14,549164,Not Rated,True
1673,Rahul,Singh,Rahul Singh,rahul.singh@outlook.com,Unknown,Female,46,IT,Data Engineer,Chennai,2020-07-25,19,502755,Excellent,True
1452,Pooja,Patel,Pooja Patel,pooja.patel@gmail.com,+91-7356566068,Unknown,52,Sales,SENIOR ANALYST,Mumbai,2000-01-01,20,1011113,Average,False
1143,Meera,Singh,Meera Singh,meera.singh@hotmail.com,+91-7150402112,Male,32,Sales,Data Engineer,Not specified,2022-06-01,22,1066732,Average,False
1045,Sneha,Singh,Sneha Singh,sneha.singh@gmail.com,+91-7791591720,Female,25,Marketing,SENIOR ANALYST,Not specified,2023-03-12,11,717454,High Performer,True
1415,Neha,Sharma,Neha Sharma,neha.sharma@yahoo.com,+91-6502256641,Unknown,32,IT,data analyst,Chennai,2023-05-14,26,1141769,Average,False
1126,Vikram,Pillai,Vikram Pillai,vikram.pillai@company.in,+91-8775321174,Unknown,52,Finance,Senior Analyst,Bombay,2019-10-30,24,395008,Excellent,True
1633,Rahul,Sharma,Rahul Sharma,rahul.sharma@outlook.com,+91-8995801715,Unknown,50,Human Resources,SENIOR ANALYST,Bengaluru,2018-12-20,17,1027322,Poor,True
1690,Meera,Rao,Meera Rao,meera.rao@yahoo.com,+91-6692921852,Female,46,Finance,Data Engineer,Bangalore,2021-03-26,14,1293513,Not Rated,True
1169,Arjun,Kumar,Arjun Kumar,arjun.kumar@company.in,+91-6825498296,Male,23,Human Resources,SQL Developer,MUMBAI,2022-02-26,2,612351,Good,True
1688,Swati,Gupta,Swati Gupta,swati.gupta@gmail.com,+91-7881671087,Unknown,30,Marketing,Senior Analyst,Mumbai,2022-12-11,29,1381093,Not Rated,False
1375,Ananya,Iyer,Ananya Iyer,ananya.iyer@company.in,+91-6943614372,Unknown,53,Human Resources,Finance Analyst,chennai,2023-11-05,3,1585697,Good,True
1798,Sneha,Nair,Sneha Nair,sneha.nair@company.in,+91-8941941302,Female,48,IT,SENIOR ANALYST,bangalore,2022-02-09,21,1124085,Average,True
1532,Meera,Pillai,Meera Pillai,meera.pillai@gmail.com,+91-8586000355,Female,26,Sales,Data Engineer,Bangalore,2022-06-26,24,927539,Average,False
1239,Unknown,Unknown,Unknown,employee475@gmail.com,+91-9071757007,Female,42,Human Resources,SQL Developer,hyderabad,2021-08-09,7,1363916,Poor,False
1248,Sneha,Singh,Sneha Singh,sneha.singh@company.in,+91-6563321747,Unknown,40,Finance,Sql Developer,Bombay,2021-08-04,4,1416397,Not Rated,True
1397,Priya,Gupta,Priya Gupta,priya.gupta@gmail.com,+91-9105239895,Female,55,Finance,Not specified,Bengaluru,2019-04-29,19,1480537,Not Rated,False
1276,Ravi,Mehta,Ravi Mehta,Not specified,+91-7790404672,Unknown,58,Finance,data analyst,MUMBAI,2019-04-30,11,334890,Good,True
1471,Suresh,Kumar,Suresh Kumar,suresh.kumar@yahoo.com,+91-8890973792,Unknown,36,Marketing,Senior Analyst,Bangalore,2019-10-28,22,1713074,Not Rated,True
1389,Aakash,Iyer,Aakash Iyer,aakash.iyer@hotmail.com,+91-7547285885,Female,43,IT,Finance Analyst,Bombay,2021-12-09,10,84596,Good,False
1472,Sneha,Pillai,Sneha Pillai,sneha.pillai@hotmail.com,+91-9434921803,Unknown,28,Marketing,SENIOR ANALYST,Not specified,2022-06-05,28,1742932,Good,True
1564,Suresh,Gupta,Suresh Gupta,suresh.gupta@gmail.com,+91-6695895299,Female,37,Sales,BI Developer,Delhi,2019-10-18,15,1551810,Poor,True
1334,Kiran,Patel,Kiran Patel,kiran.patel@company.in,+91-7213144505,Female,46,Finance,Not specified,bangalore,2019-07-01,14,1674873,Poor,False
1758,Vikram,Rao,Vikram Rao,vikram.rao@outlook.com,+91-6370191370,Male,57,Human Resources,Data Engineer,Mumbai,2000-01-01,11,1513148,Poor,False
1376,Ravi,Mehta,Ravi Mehta,ravi.mehta@hotmail.com,+91-6554465497,Unknown,25,IT,Data Analyst,Bengaluru,2000-01-01,27,407699,Poor,True
1091,Kiran,Patel,Kiran Patel,kiran.patel@hotmail.com,+91-6671363930,Female,40,IT,HR Executive,Pune,2000-01-01,24,657589,Good,True
1725,Divya,Nair,Divya Nair,divya.nair@yahoo.com,+91-6433378202,Female,54,Operations,Manager,Delhi,2019-03-25,18,1599680,High Performer,True
1079,kiran,kumar,kiran kumar,kiran.kumar@yahoo.com,+91-8120533071,Female,53,IT,Sql Developer,Hyderabad,2022-07-14,3,1097316,Average,False
1070,Kiran,Singh,Kiran Singh,kiran.singh@outlook.com,+91-6899507630,Unknown,26,IT,SQL Developer,Hyderabad,2019-08-17,22,1727587,Good,True
1236,Ananya,Patel,Ananya Patel,ananya.patel@outlook.com,+91-6077870311,Unknown,42,IT,Not specified,Not specified,2023-04-14,10,1500766,Good,False
1604,Aakash,Singh,Aakash Singh,aakash.singh@yahoo.com,+91-7120161857,Female,39,IT,Finance Analyst,Hyderabad,2021-03-15,2,530467,High Performer,True
1733,Priya,Reddy,Priya Reddy,priya.reddy@yahoo.com,+91-6681205304,Female,40,Finance,Finance Analyst,Not specified,2019-06-19,17,1224924,High Performer,True
1326,ananya,pillai,ananya pillai,ananya.pillai@company.in,+91-9691359747,Female,46,Human Resources,Manager,Hyderabad,2000-01-01,18,617574,High Performer,False
1186,Suresh,Patel,Suresh Patel,Not specified,+91-6137310137,Male,37,IT,data analyst,Not specified,2021-05-06,19,727591,Not Rated,True
1492,Rahul,Iyer,Rahul Iyer,rahul.iyer@yahoo.com,+91-7450559731,Unknown,40,Finance,Data Engineer,Bengaluru,2000-01-01,5,1582362,Good,True
1222,Swati,Mishra,Swati Mishra,swati.mishra@gmail.com,+91-8652412568,Female,50,Operations,Data Engineer,Bombay,2000-01-01,12,430613,Good,True
1055,Rahul,Joshi,Rahul Joshi,rahul.joshi@yahoo.com,+91-8413691946,Female,53,IT,Sql Developer,Hyderabad,2018-01-06,3,1387757,Average,True
1668,Aakash,Mehta,Aakash Mehta,aakash.mehta@gmail.com,+91-7107337642,Male,29,Marketing,Not specified,Not specified,2021-03-15,18,981678,Excellent,False
1793,Suresh,Kumar,Suresh Kumar,suresh.kumar@outlook.com,+91-9371058879,Unknown,23,Operations,HR Executive,Bombay,2020-06-20,13,1303216,Excellent,False
1763,Priya,Kumar,Priya Kumar,Not specified,+91-6200473425,Female,48,Finance,HR Executive,Hyderabad,2018-11-28,10,957986,Good,True
1435,Neha,Pillai,Neha Pillai,neha.pillai@yahoo.com,+91-8392392791,Female,40,Marketing,BI Developer,Bangalore,2019-11-10,7,1263984,Excellent,True
1247,Priya,Singh,Priya Singh,Not specified,+91-6649306170,Female,27,IT,Data Engineer,Delhi,2000-01-01,21,1017911,Excellent,True
1175,Rahul,Reddy,Rahul Reddy,rahul.reddy@yahoo.com,+91-9752494341,Male,41,Sales,Sql Developer,Mumbai,2000-01-01,14,1717399,Poor,False
1332,meera,rao,meera rao,meera.rao@gmail.com,+91-8875420006,Male,57,IT,Manager,Not specified,2022-12-01,19,1727627,Average,False
1260,Unknown,Unknown,Unknown,employee505@outlook.com,919979854542,Unknown,51,Marketing,BI Developer,Bombay,2000-01-01,17,1753983,Average,True
1036,AAKASH,PILLAI,AAKASH PILLAI,aakash.pillai@company.in,+91-8618451922,Female,45,Finance,BI Developer,Not specified,2021-12-20,14,1315399,Excellent,True
1190,Aakash,Kumar,Aakash Kumar,aakash.kumar@outlook.com,+91-6437519881,Male,36,Finance,Finance Analyst,Bengaluru,2018-10-11,30,816988,High Performer,True
